Minutes,TrAmb1,TrAmb2,RH1,TrTTankOut,TrHPWH1WIn,TrHPWH2WIn,TrHPWH1WOut,TrHPWH2WOut,TrHPWH12WIn,TrHPWH12WOut,TrMixCold,TrMixHot,TrMixOut,TrRecircIn,TrRecirc2,TrPath1Out,TrPath2Out,TrPath12Out,PLastApt,FaPath1,FdPath1,CPath1,FaPath2,FdPath2,CPath2,CRecirc,WH1,WH2,FaPath12,FdPath12,FaTotal,FdTotal,CPath12,CTotal,FaHP1In,CHP1In,FaHP2In,CHP2In,FdHP1In,FdHP2In,CHP12In,TcSto1Tank01,TcSto1Tank02,TcSto1Tank03,TcSto1Tank04,TcSto1Tank05,TcSto1Tank06,TcSto1Tank07,TcSto1Tank08,TcSto1Tank09,TcSto1Tank10,TcSto1Tank11,TcSto1Tank12,TcWH1Tank01,TcWH1Tank02,TcWH1Tank03,TcWH1Tank04,TcWH1Tank05,TcWH1Tank06,TcWH1Tank07,TcWH1Tank08,TcWH1Tank09,TcWH1Tank10,TcWH1Tank11,TcWH1Tank12,WHtr,TcSto1Avg,TcWH1Avg,TrHtrIn,TrHtrOut,TrStoIn,TrStoOut,FdFMPStoOut,CFMPStoOut,FdFMSHtrOut,CFMSHtrOut,FdRecirc,FaFMCM,FdFMCM,CFMCM,TrHPSup,TrSto2HP,dt,FdFMRH_Calc,CFMRH_Calc,going_out,coming_in,vol_balance,Total_HW_E_At_Fixture_BTU,Min_Since_Draw,TankdEdt_W,TankdEdt_WApt,TankdEdt_WApt_sansUA,MV_Hot_Frac_TempBased,MV_Hot_Frac_VolBased,stratification_index_Sto1,stratification_index_WH1,Eout_hp1_BTU,Eout_hp2_BTU,dEHtr1,Q_Draw_P2S,Q_Swing_RE,dESto1_kBTU,COP_hp1,COP_hp2
590,66.8721833333333,67.2982083333333,50.36935,58.070575,66.574725,66.567575,145.459666666667,144.284,66.5711095315442,144.873924947319,116.633083333333,127.74875,120.283416666667,120.189083333333,113.470166666667,,118.963416666667,118.963416666667,,0,0,0,0.974146499999998,0.999297000000002,0.999312,2.003926,960.17,949.17,0.974146499999998,0.999297000000002,0.974146499999998,2.99486533333334,0.999312,3.003238,0.380173333333333,0.3966736,0.393174750000016,0.3934675,0.39982233333333,0.392829999999998,0.7901411,144.04025,143.749916666667,143.579916666667,143.691666666667,143.479666666667,141.09,131.687083333333,129.112833333333,123.098416666667,73.4756,68.1383166666667,66.0767333333333,128.115833333333,128.082,128.28625,128.62675,128.456583333333,129.03925,128.65875,128.907916666667,128.390083333333,128.402916666667,121.355083333333,119.708166666667,0.303333333333333,120.935033333333,127.169131944444,140.020166666667,128.394416666667,58.38945,143.877,0.903883416666666,0.9032963,0.915855499999999,0.9159036,1.99556833333334,2.02000416666666,2.00037499999999,2.006845,144.851916666667,66.2118333333333,1,-0.00480666666664975,-0.00291900000000034,3.003238,2.9227486,0.0804893999999994,0,-2,4589.75302227077,573.719127783846,589.239042425049,0.328395357903309,0.304972033518489,0.756336151963869,0.0873838861865239,261.128183333518,255.180815801022,261.014852047841,87.634992128905,0.0172502694,95.0167437187484,4.78222351392445,4.72746447532303
591,66.5227416666667,67.3892916666667,50.132,58.132075,66.3146666666667,66.3178583333333,145.289833333333,144.425666666667,66.3163978222861,144.849177021967,116.498666666667,127.854916666667,120.181583333333,120.224333333333,112.997583333333,,118.961666666667,118.961666666667,,0,0,0,0.948088833333302,0.963470333333305,1.0042591,1.998854,959.583333333333,951.536666666667,0.948088833333302,0.963470333333305,0.948088833333302,2.97108950000001,1.0042591,3.0031131,0.408389666666672,0.3916524,0.382935083333312,0.4139074,0.390997083333333,0.413285833333338,0.8055598,144.053583333333,143.789916666667,143.60175,143.759416666667,143.482666666667,141.002,131.6955,129.1315,123.081,73.2308416666666,67.836225,65.8037583333333,127.661666666667,128.243583333333,128.414416666667,128.69875,128.581166666667,129.111916666667,128.779083333333,128.995333333333,128.567,128.568916666667,121.32725,119.721583333333,0.303333333333335,120.872346527778,127.222555555556,140.263416666667,128.517833333333,58.4514,143.869916666667,0.887822166666664,0.8673698,0.900765583333329,0.8906025,2.0076191666667,2.01522,2.00167500000001,1.981311,144.9055,65.99335,1,0.00594416666669018,0.0175429999999999,3.0031131,2.8719135,0.1311996,0,-1,932.890433063424,116.611304132928,132.086725099685,0.324307466519845,0.296559759937113,0.759416628308306,0.0881821158497042,258.117639203262,269.788841889685,53.0525841328224,85.0168928057556,0.0172502694000001,-62.2514456904098,4.72997933954847,4.98566061106429
592,67.0372583333333,67.4822916666667,49.89655,,66.1498083333333,66.158625,145.118083333333,144.718416666667,66.1542043160677,144.919407938503,118.3355,127.874833333333,121.08675,120.235333333333,118.397333333333,,,,,0,0,0,0.000348255000000158,0,0,1.993779,956.576666666666,953.62,0.000348255000000158,0,0.000348255000000158,1.99443583333334,0,1.993779,0.380232750000006,0.3966736,0.391146416666687,0.3934675,0.395382833333334,0.392246000000002,0.7901411,143.982083333333,143.733833333333,143.57775,143.721333333333,143.471333333333,141.20275,131.744916666667,129.085666666667,123.406583333333,74.00555,67.3375916666667,65.6019333333334,128.131166666667,128.20775,128.449666666667,128.74125,128.644083333333,129.037916666667,128.7745,128.936,128.490666666667,128.40275,121.114,119.653916666667,0.303666666666667,120.90594375,127.215305555556,138.001166666667,128.657416666667,58.507475,143.81625,0.00385160000000175,0,0.535736250000002,0.5313254,1.99443583333334,1.40249666666667,1.40875583333334,1.409384,144.968833333333,65.8543666666667,1,0.58568,0.584395,1.993779,1.9407094,0.0530696000000002,0,0,-126.600495528659,-15.8250619410824,-0.366829278080854,0.288411139842067,0.266491622190825,0.759546045148793,0.0899358257797281,261.404036766183,257.949998686358,-7.1996487499991,0,0.01726922574,33.3638895136676,4.8052585765461,4.75646641820214
593,67.9493333333333,67.5571,49.7528083333333,,65.982525,65.9970666666667,144.8355,144.946666666667,65.9896207896231,144.890449241819,119.652666666667,127.693166666667,120.863916666667,120.598416666667,119.485583333333,,,,,0,0,0,0,0,0,2.003925,952.156666666667,953.1,0,0,0,1.99760083333334,0,2.003925,0.389099083333331,0.406716,0.387904583333318,0.3883576,0.40480958333334,0.392849916666668,0.7950736,143.8285,143.611416666667,143.428,143.59625,143.347833333333,141.655916666667,131.977,129.080333333333,124.154416666667,77.930375,66.9509916666667,65.330625,128.075583333333,128.033333333333,128.242166666667,128.544416666667,128.42075,128.8155,128.617083333333,128.732666666667,128.313666666667,128.125916666667,120.862,119.564,0.304999999999999,121.240971527778,127.028923611111,123.157583333333,128.587583333333,58.5798,143.227583333333,0,0,0.256046666666702,0.24289174,1.99760083333334,1.71381000000001,1.70806916666667,1.72088,144.918583333333,65.8436333333334,1,0.28953166666667,0.283045,2.003925,1.96377174,0.0401532600000003,0,1,-3254.62710680488,-406.82838835061,-391.29486070947,0.150643616690504,0.121207999301371,0.748517373611637,0.0897327713664989,267.630547110935,255.863351041732,-185.087521840832,0,0.0173450510999999,332.701009861327,4.94255516269999,4.72056377879693
594,68.529275,67.6593916666667,49.9960666666667,,66.032575,66.0541,144.752333333333,144.742916666667,66.0434792186091,144.746826655691,120.21425,127.2205,120.537666666667,120.95025,119.295166666667,,,,,0,0,0,0,0,0,1.99378,947.543333333333,950.666666666667,0,0,0,2.00404083333333,0,1.99378,0.395085333333332,0.4016948,0.391575750000003,0.4139073,0.405449500000006,0.413224583333336,0.8156021,143.762666666667,143.5275,143.335166666667,143.513833333333,143.333,142.144166666667,132.4075,129.123583333333,125.015083333333,82.4334250000001,66.8960083333333,65.325925,127.635333333333,127.864583333333,128.133583333333,128.429583333333,128.311166666667,128.700416666667,128.489166666667,128.614666666667,128.1675,128.1445,120.825666666667,119.58625,0.305666666666667,121.734821527778,126.908534722222,120.4185,128.225,58.7846833333333,142.40725,0,0,0,0,2.00404083333333,1.88474666666667,1.88112666666667,1.874076,144.763833333333,65.9754583333333,1,0.12291416666666,0.119704,1.99378,1.874076,0.119704,0,2,-2102.24730889566,-262.780913611958,-247.13408784196,0.0461611656259749,0,0.734075591943397,0.0882405362774594,263.879895203068,271.795612271671,-119.552788055662,0,0.01738296378,490.420211749995,4.89701549556413,5.02734200287766
595,68.4562083333333,67.7461666666667,49.905575,,66.1435166666667,66.1613166666667,144.592416666667,144.700416666667,66.1525597403753,144.647272548887,120.329583333333,126.599,120.572166666667,120.438166666667,118.87075,,,,,0,0,0,0,0,0,2.003927,943.59,951.81,0,0,0,1.99890166666669,0,2.003927,0.386613750000001,0.3966736,0.388800916666691,0.4087975,0.394163249999997,0.407522583333329,0.8054711,143.773916666667,143.510166666667,143.34825,143.50425,143.399,142.656333333333,133.049166666667,129.3725,125.87875,87.1793333333334,67.175,65.406325,127.741666666667,127.85675,128.185083333333,128.491833333333,128.363583333333,128.833666666667,128.516583333333,128.678666666667,128.223416666667,128.334916666667,121.0215,119.731166666667,0.304,122.354415972222,126.998236111111,119.419666666667,127.68875,58.9545,141.578083333333,0,0,0,0,1.99890166666669,1.91850666666668,1.90471666666667,1.909821,144.628916666667,66.0359416666667,1,0.0941850000000199,0.094106,2.003927,1.909821,0.094106,0,3,1566.37797006309,195.797246257887,211.598244320837,0.0386931266865313,0,0.7182456165739,0.0871784547292832,259.68478024709,267.929474625627,89.0784127431632,0,0.01728818208,615.291361027341,4.83935434554124,4.94987788486975
596,67.9134666666667,67.779225,49.62315,,66.1799,66.193275,144.790833333333,144.587583333333,66.1865385709003,144.690009388638,119.990583333333,125.957166666667,120.195416666667,120.512583333333,118.518166666667,,,,,0,0,0,0,0,0,2.003928,943.013333333334,948.61,0,0,0,2.00387749999995,0,2.003928,0.387984999999997,0.3916524,0.386745166666645,0.3883576,0.394838750000002,0.387754916666666,0.78001,143.896333333333,143.595666666667,143.4345,143.63625,143.602166666667,143.204916666667,133.9445,129.7695,126.725666666667,92.3721833333333,67.643425,65.5603333333333,127.972416666667,128.060666666667,128.273166666667,128.618916666667,128.484083333333,128.984583333333,128.61175,128.838166666667,128.408916666667,128.273333333333,121.247916666667,119.889333333333,0.303666666666667,123.115453472222,127.138604166667,118.204,127.32025,59.1111083333334,140.84275,0,0,0,0,2.00387749999995,1.91024166666664,1.89517083333331,1.894504,144.68625,66.0399833333333,1,0.10870666666664,0.109424,2.003928,1.894504,0.109424,0,4,2451.12626066009,306.390782582511,322.402422765446,0.0343300884091629,0,0.701022794998204,0.0864948717271581,256.927201093572,254.063737280053,139.393199410159,0,0.01726922574,755.752094562501,4.79089340589496,4.70954812798993
597,67.1471083333333,67.8120583333334,49.484625,,66.18445,66.1963583333333,144.709666666667,144.313166666667,66.1903608033005,144.513223203189,119.988833333333,125.385333333333,120.189916666667,120.173916666667,118.237916666667,,,,,0,0,0,0,0,0,1.988708,942.113333333333,947.126666666667,0,0,0,1.98809749999999,0,1.988708,0.387556499999999,0.3966736,0.390750916666681,0.3883576,0.394744499999995,0.387062916666667,0.7850312,144.05425,143.738916666667,143.579666666667,143.802333333333,143.844333333333,143.743333333333,135.036083333333,130.2495,127.526166666667,97.1275916666667,68.5681333333333,65.7624333333333,128.215083333333,128.29325,128.489416666667,128.852166666667,128.6815,129.296583333333,128.8665,129.107416666667,128.6775,128.452333333333,121.551,120.11425,0.301333333333333,123.919395138889,127.383083333333,117.236333333333,127.3135,59.4292333333334,139.86275,0,0,0,0,1.98809749999999,1.92681083333332,1.90923749999999,1.914927,144.497916666667,66.062575,1,0.0788600000000002,0.0737809999999999,1.988708,1.914927,0.0737809999999999,0,5,4269.12877880752,533.64109735094,549.875859158103,0.0372618054913366,0,0.684101207879954,0.0862378766998758,259.937406820726,253.164403022326,242.781258853515,0,0.01713653136,798.358291791999,4.85165474064393,4.70022698458197
598,66.5829083333333,67.8046833333334,49.3760583333333,,66.2060416666667,66.217325,144.603833333333,144.044833333333,66.211523049747,144.331343794455,119.701583333333,124.855833333333,119.888333333333,120.09475,117.769166666667,,,,,0,0,0,0,0,0,2.003929,941.266666666667,946.22,0,0,0,2.00592250000001,0,2.003929,0.389603083333333,0.4117372,0.388666750000009,0.3883575,0.409871916666672,0.392204666666662,0.8000947,144.084,143.753333333333,143.630333333333,143.8785,143.9425,144.113666666667,136.006,130.71025,128.126583333333,101.609716666667,69.54315,65.8094583333334,128.197916666667,128.352,128.571666666667,128.918583333333,128.7655,129.314416666667,128.936166666667,129.164416666667,128.695166666667,128.567583333333,121.617333333333,120.195333333333,0.305333333333334,124.600624305556,127.441340277778,116.302166666667,127.046833333333,60.275,139.1405,0,0,0,0,2.00592250000001,1.9364175,1.93470833333334,1.935355,144.334583333333,66.0903,1,0.0712141666666699,0.0685739999999999,2.003929,1.935355,0.0685739999999999,0,6,1017.29076340999,127.161345426249,143.59535612423,0.0362322355337808,0,0.667227953989887,0.086034456587572,269.370651909453,252.226761856308,57.8523499658212,0,0.01736400744,676.498030104493,5.03224589023385,4.68730589545052
599,66.8646,67.75635,49.4198333333333,,66.2307916666667,66.2422666666667,144.478833333333,143.882083333333,66.2365733909097,144.178022271167,119.617833333333,124.381333333333,119.8025,119.8725,117.411833333333,,,,,0,0,0,0,0,0,2.003925,945.73,945.56,0,0,0,2.00070083333332,0,2.003925,0.38210891666667,0.3866312,0.381218833333308,0.3934675,0.389824166666667,0.392820500000004,0.7800987,144.002583333333,143.678416666667,143.588083333333,143.83025,143.868333333333,144.2405,136.799,130.915,128.419166666667,105.384333333333,71.1788666666667,65.7060333333333,128.00875,128.236083333333,128.489166666667,128.815833333333,128.672666666667,129.118,128.8425,129.007,128.58575,128.523166666667,121.489333333333,120.153416666667,0.302666666666667,125.134213888889,127.328472222222,115.474166666667,126.94675,60.8983833333333,138.397416666667,0,0,0,0,2.00070083333332,1.943045,1.93343166666667,1.930248,144.12975,66.125975,1,0.0672691666666498,0.0736770000000002,2.003925,1.930248,0.0736770000000002,0,7,-1970.91748451678,-246.364685564598,-229.762294393044,0.0387670130506977,0,0.746356528866067,0.085667020438637,252.462405293161,254.929273389013,-112.084186910156,0,0.01721235672,529.88380367675,4.6941158696163,4.74083534333941
600,67.6649333333333,67.7035333333333,49.63885,,66.2667166666667,66.274975,144.853666666667,143.606916666667,66.2708414100681,144.23360631646,119.4065,123.920166666667,119.588416666667,119.751583333333,117.183583333333,,,,,0,0,0,0,0,0,2.003927,952.15,948.99,0,0,0,2.00586333333336,0,2.003927,0.389377416666663,0.3966736,0.397754583333359,0.3934675,0.394212083333333,0.392875333333335,0.7901411,143.8135,143.52775,143.437166666667,143.639916666667,143.68175,144.264416666667,137.473,131.0945,128.453416666667,108.607083333333,73.3782666666667,65.5234166666667,127.785333333333,128.042,128.286583333333,128.592583333333,128.463166666667,128.844666666667,128.640916666667,128.760833333333,128.372166666667,128.1785,121.284416666667,120.023333333333,0.300666666666666,125.574515277778,127.106208333333,114.77975,126.836083333333,61.2926916666667,137.679166666667,0,0,0,0,2.00586333333336,1.92688916666669,1.91743583333335,1.920036,144.197666666667,66.1641916666667,1,0.0884275000000101,0.0838909999999999,2.003927,1.920036,0.0838909999999999,0,8,-3881.20254779009,-485.150318473762,-468.405242679651,0.0403035226350329,0,0.738877525590817,0.084946044705752,260.141759043646,253.918370048251,-220.720266180669,0,0.01709861868,437.243495743177,4.80428714365009,4.70496872839178
601,68.3539166666667,67.639,50.0178166666667,,66.2998666666667,66.3057583333333,144.609583333333,143.971333333333,66.3028229294677,144.285509324633,119.295333333333,123.51225,119.472333333333,119.611166666667,116.982583333333,,,,,0,0,0,0,0,0,1.998854,947.663333333333,955.21,0,0,0,1.99246416666664,0,1.998854,0.392291000000001,0.3966736,0.389333416666644,0.4036875,0.398537333333331,0.402522000000007,0.8003611,143.693333333333,143.432166666667,143.322083333333,143.50875,143.57875,144.243416666667,138.2045,131.358,128.563333333333,111.603166666667,76.67535,65.4651083333333,127.424416666667,127.884083333333,128.13325,128.441,128.316333333333,128.71275,128.511833333333,128.618666666667,128.21325,127.925833333333,121.209916666667,119.961916666667,0.304666666666666,126.137329861111,126.946104166667,114.204416666667,126.911333333333,61.792475,137.143166666667,0,0,0,0,1.99246416666664,1.92112666666665,1.87981833333331,1.874076,144.334,66.1929916666667,1,0.11264583333333,0.124778,1.998854,1.874076,0.124778,0,9,-2795.76094291331,-349.470117864163,-332.54351778861,0.0419737960199938,0,0.72496756688636,0.0837329294382296,259.224049843848,261.637628986194,-158.992243228507,0,0.01732609476,558.905836051746,4.81000435535178,4.81643385167601
602,68.478425,67.5131,50.2458416666667,,66.3285666666667,66.331225,144.202,143.854583333333,66.329899230547,144.026877355556,119.155,123.151666666667,119.325916666667,119.4455,116.79625,,,,,0,0,0,0,0,0,1.998854,944.85,950.843333333333,0,0,0,2.00708916666669,0,1.998854,0.384461083333331,0.3966736,0.385839250000003,0.4087974,0.395366416666668,0.408170249999998,0.805471,143.652333333333,143.395,143.294833333333,143.490833333333,143.561916666667,144.38475,138.87275,131.769666666667,128.794916666667,114.321916666667,80.7386333333333,65.5585166666667,127.54925,127.817583333333,128.096833333333,128.415583333333,128.272166666667,128.717833333333,128.48475,128.6115,128.167333333333,128.048083333333,121.281083333333,120.03675,0.302666666666666,126.819672222222,126.958229166667,113.688416666667,126.784333333333,62.36345,136.367833333333,0,0,0,0,2.00708916666669,1.94898416666668,1.92388,1.925141,144.051333333333,66.2238666666667,1,0.0832091666666899,0.0737129999999999,1.998854,1.925141,0.0737129999999999,0,10,211.728414935844,26.4660518669805,43.626518366466,0.0427648040034153,0,0.706588948294516,0.0829314999081214,257.779846782466,264.464293434926,12.0407918749975,0,0.01721235672,677.603493413082,4.79744881125279,4.89082737107336
603,68.0752333333333,67.4396333333333,50.2583916666667,,66.3575666666667,66.3599,144.086416666667,143.574416666667,66.3587153288335,143.834066644944,119.00675,122.868416666667,119.193166666667,119.317083333333,116.813833333333,,,,,0,0,0,0,0,0,1.998852,945.356666666667,949.266666666667,0,0,0,1.99699083333334,0,1.998852,0.388646000000008,0.4016948,0.393766500000014,0.3883576,0.399822499999999,0.387761416666666,0.7900524,143.757833333333,143.410916666667,143.320416666667,143.570916666667,143.654583333333,144.658666666667,139.812583333333,132.47425,129.204,116.993416666667,85.4201916666667,65.7191666666667,127.653666666667,127.973083333333,128.23025,128.543583333333,128.386833333333,128.919416666667,128.595916666667,128.782166666667,128.31425,128.204083333333,121.525166666667,120.174416666667,0.303666666666666,127.666411805556,127.108569444444,113.2265,126.8515,62.7961333333333,135.685166666667,0,0,0.00821539000000287,0.01012048,1.99699083333334,1.89076833333335,1.87153750000001,1.868969,143.791583333333,66.25525,1,0.12545333333333,0.129883,1.998852,1.87908948,0.11976252,0,11,2625.26257441206,328.157821801508,345.584551683517,0.0482736296936514,0.00506314624594517,0.685862175920855,0.0823978535280964,260.558228664809,250.240216332965,149.296164547844,0,0.01726922574,840.858976927745,4.84655736629577,4.63546313499266
604,67.338875,67.3469,50.3548166666667,,66.3847166666667,66.3850166666667,144.140916666667,143.42275,66.3848677992887,143.785945177603,118.86525,123.470916666667,119.3,119.15725,117.962666666667,,,,,0,0,0,0,0,0,2.003927,946.47,949.13,0,0,0,2.00140333333335,0,2.003927,0.387463750000007,0.4016948,0.379684666666645,0.3883576,0.401754416666674,0.391600833333328,0.7900524,143.855333333333,143.489,143.4135,143.67475,143.787,144.951416666667,140.755583333333,133.427,129.743,119.433666666667,90.274325,65.901675,127.990666666667,128.231666666667,128.475666666667,128.796333333333,128.6355,129.219166666667,128.830916666667,129.068166666667,128.59525,128.37675,121.835333333333,120.347333333333,0.304666666666667,128.558854166667,127.366895833333,113.372833333333,127.985083333333,63.1747083333333,135.007083333333,0,0,0.179006833333335,0.1821687,2.00140333333335,1.71336583333335,1.70683750000001,1.700456,143.756083333333,66.28135,1,0.29456583333334,0.303471,2.003927,1.8826247,0.1213023,0,12,4510.93087468703,563.866359335879,581.578151629475,0.0943945863790903,0.0909058563510547,0.664457214606471,0.0826188271961734,260.649909778758,249.667289097423,256.532312118169,0,0.01732609476,886.244348913093,4.84255968149606,4.62551613946332
605,66.6515333333333,67.291975,50.7670333333333,,66.4097583333334,66.4103416666667,144.376916666667,143.544083333333,66.4100447089773,143.952592208175,118.704666666667,123.54475,119.49525,119.1535,118.292166666667,,,,,0,0,0,0,0,0,1.998853,948.706666666667,950.736666666667,0,0,0,2.0007125,0,1.998853,0.388564166666665,0.3866312,0.392128833333345,0.4036875,0.390435333333334,0.401741249999994,0.7903187,143.88175,143.593083333333,143.497416666667,143.770083333333,143.888666666667,145.110416666667,141.465833333333,134.184,130.125333333333,121.303916666667,94.7823166666667,66.12285,128.141833333333,128.3005,128.535833333333,128.852,128.68975,129.258666666667,128.87875,129.113583333333,128.637,128.348166666667,121.80125,120.423416666667,0.305666666666667,129.310472222222,127.4150625,113.684916666667,128.391666666667,63.4767416666667,134.399166666667,0,0,0.278356333333335,0.2833737,2.0007125,1.64513499999999,1.63276916666666,1.634071,143.917833333333,66.3042833333333,1,0.36794333333334,0.364782,1.998853,1.9174447,0.0814082999999999,0,13,841.092947311286,105.136618413911,123.08178543423,0.163340851569303,0.14176815403634,0.643222257651116,0.0829764808947512,251.556152811572,259.846003644475,47.8321491669986,0,0.01738296378,746.398068159156,4.66259021011606,4.8059589182623
606,66.670025,67.276,50.8417583333333,,66.4318833333333,66.431825,144.608333333333,143.651666666667,66.4318573619515,144.124081366369,118.701916666667,125.130666666667,119.865833333333,119.282833333333,118.3595,,,,,0,0,0,0,0,0,1.993779,952.18,954.783333333333,0,0,0,1.99379750000003,0,1.993779,0.390511000000003,0.3916524,0.38859966666667,0.4036875,0.389763999999998,0.403651833333333,0.7953399,143.84575,143.567333333333,143.470083333333,143.719583333333,143.824,145.059666666667,141.840333333333,134.962333333333,130.320916666667,122.700083333333,98.9110333333334,66.1361583333333,128.052166666667,128.265,128.48925,128.811333333333,128.659583333333,129.156333333333,128.84375,129.027583333333,128.571166666667,128.141833333333,121.546,120.3575,0.304000000000001,129.86310625,127.326791666667,113.447916666667,128.4885,63.6892416666667,133.845083333333,0,0,0.3815195,0.3845787,1.99379750000003,1.51677666666669,1.51789000000002,1.51662,144.136916666667,66.3259833333333,1,0.47590750000001,0.477159,1.993779,1.9011987,0.0925802999999998,0,14,-1541.39741250851,-192.674676563564,-174.564981468078,0.181048674573751,0.19288933226802,0.623232551769783,0.0839284870203582,255.507162149602,260.136054929821,-87.657792395501,0,0.0172881820800001,548.79598445508,4.71854693145026,4.79093166111244
607,67.4201833333333,67.3102,50.4460333333334,57.4965363636363,66.4601333333333,66.4603833333333,144.87175,144.012333333333,66.4602352393804,144.444137199989,115.787833333333,127.290666666667,119.0605,119.532666666667,118.4455,104.617454545455,,104.617454545455,,0.920572000000068,0.936238083333397,0.9633625,0,0,0,2.003926,955.196666666667,957.596666666667,0.920572000000068,0.936238083333397,0.920572000000068,2.94141891666671,0.9633625,2.9672885,0.382206583333333,0.4016948,0.389969999999991,0.3985775,0.400440916666665,0.397968833333337,0.8002723,143.64675,143.476333333333,143.343583333333,143.56875,143.652166666667,144.9105,141.964083333333,135.32175,130.2765,123.350666666667,101.227083333333,66.1404083333333,127.625416666667,128.045916666667,128.301583333333,128.587916666667,128.456,128.86875,128.63475,128.7595,128.344083333333,127.631166666667,121.088583333333,120.160333333333,0.306,130.073214583333,127.042,117.020166666667,128.55325,60.3221916666667,140.493833333333,0.786464216666693,0.8211782,0.973414416666674,0.9918077,2.00518083333332,1.93490500000006,1.93347500000007,1.94046,144.471583333333,66.3626833333333,1,0.0717058333332499,0.0634659999999998,2.9672885,2.9322677,0.0350207999999999,0,-7,-4973.07118930759,-621.633898663448,-603.473304165956,0.284509613573481,0.33424714179292,0.610725094743027,0.0844880066101753,262.846960239482,257.947808320137,-282.813788542002,-79.0331301281113,0.01740192012,208.649130958013,4.83876372659843,4.7366737454628
608,68.254725,67.3323666666667,50.3953583333333,57.1735333333333,66.5250333333334,66.5325,145.000666666667,144.238083333333,66.5287319840371,144.617974454263,116.821833333333,128.013583333333,120.436166666667,118.979583333333,118.074333333333,118.557083333333,,118.557083333333,,0.96881141666666,0.999871999999985,1.0028854,0,0,0,2.003928,957.376666666667,960.74,0.96881141666666,0.999871999999985,0.96881141666666,3.00320699999997,1.0028854,3.0068134,0.387510249999998,0.3866312,0.391686000000017,0.3883576,0.389776833333334,0.387665499999999,0.7749888,143.498083333333,143.386333333333,143.223333333333,143.426416666667,143.49125,144.7565,141.665583333333,134.985833333333,129.989916666667,122.828833333333,100.508583333333,67.0579916666667,127.509583333333,127.9115,128.134333333333,128.399666666667,128.278333333333,128.648333333333,128.461416666667,128.56425,128.131916666667,126.859083333333,120.798916666667,119.98525,0.303,129.901554861111,126.806881944444,129.223083333333,128.582083333333,57.8330333333333,143.736416666667,0.930232833333335,0.9238256,0.932971749999998,0.9310844,2.00333499999998,2.01121749999998,2.01640999999999,2.017057,144.657083333333,66.479,1,-0.0130750000000099,-0.0131289999999997,3.0068134,2.9481414,0.0586720000000005,0,-6,-4105.6637711901,-513.207971398763,-495.103460925833,0.322946217824201,0.309658191625726,0.607154683216733,0.0844518938261854,253.196715550231,251.831686877693,-233.485160660164,4.94167708911193,0.01723131306,-170.467545451157,4.65049824546656,4.60923400785278
609,68.60715,67.4125416666667,50.3925583333333,57.1059583333333,66.5833,66.57825,145.056666666667,144.362916666667,66.5807808120665,144.713248567227,116.798583333333,128.03075,120.58975,120.389583333333,117.174333333333,118.892333333333,,118.892333333333,,0.956268000000019,1.00046933333336,0.997945,0,0,0,1.988707,958.586666666667,958.193333333333,0.956268000000019,1.00046933333336,0.956268000000019,2.99678433333336,0.997945,2.986652,0.395259833333336,0.3916524,0.381838249999978,0.3832476,0.389816833333334,0.387703916666667,0.7749,143.560166666667,143.376916666667,143.186166666667,143.388583333333,143.428083333333,144.673166666667,141.511416666667,134.760666666667,129.854583333333,122.490166666667,99.7507583333335,67.0865416666667,126.883,127.862666666667,128.08175,128.3615,128.231083333333,128.665916666667,128.449833333333,128.584,128.139166666667,127.535916666667,120.781,119.891333333333,0.303333333333333,129.755601388889,126.788930555556,135.335833333333,128.582583333333,57.5599416666667,143.7495,0.921880666666675,0.9186933,0.919659416666669,0.9159037,1.996315,2.02308666666667,2.00689916666668,2.011951,144.757583333333,66.3493083333334,1,-0.0105841666666797,-0.0232439999999998,2.986652,2.9278547,0.0587973000000002,0,-5,-313.469617744796,-39.1837022180995,-21.1446224373639,0.337527636401426,0.306665691215448,0.6100336949231,0.0849517130414683,256.477586553564,248.771015986197,-17.8267164921809,51.7737613330377,0.0172502694,-144.939825357422,4.70481217327225,4.56531649311116
